User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Age_Group,Addiction_Score,Health_Risk,Screen_Social_Ratio,Usage_Intensity,Entertainment_Score,Cluster,Recommendation
15086,40,2,7,4,0,3.4,7.2,138.1,146,3.3,7393,5.2,3.4,1908,0,Middle Age,3.6450000000000005,1,0.7906976744186046,1.6363636363636362,8.6,1,Reduce binge watching.
15087,18,1,9,3,1,1.7,41.8,219.4,183,3.7,5157,2.4,2.2,1607,0,Teen,2.43,1,0.36170212765957444,15.48148148148148,4.6,3,Healthy mobile usage pattern.
15088,59,1,5,1,1,5.9,27.1,214.9,34,0.7,5315,7.5,1.7,459,4,Senior,3.7899999999999996,1,3.4705882352941178,3.927536231884058,9.2,1,Reduce binge watching.
15089,25,1,2,4,1,10.3,4.6,171.3,169,2.4,2554,1.9,1.9,1994,2,Young Adult,4.965,2,3.0294117647058827,0.4070796460176991,3.8,4,Reduce screen time and take breaks.
15090,60,2,0,9,0,7.9,11.0,288.4,163,4.5,4530,5.5,1.2,659,3,Senior,5.015,2,1.4363636363636365,1.2359550561797752,6.7,0,Reduce binge watching.
15091,35,2,3,7,1,10.8,31.2,122.3,125,4.1,4848,7.2,1.8,283,3,Adult,6.334999999999999,2,2.11764705882353,2.644067796610169,9.0,0,Reduce screen time and take breaks.
15092,39,1,9,3,1,9.2,24.2,261.4,36,3.6,5296,2.7,1.8,645,2,Middle Age,4.9750000000000005,2,2.0,2.372549019607843,4.5,4,Reduce screen time and take breaks.
15093,59,2,1,8,0,1.7,32.3,92.6,198,4.5,2062,6.4,3.0,701,1,Senior,3.4299999999999997,1,0.3090909090909091,11.962962962962962,9.4,1,Reduce binge watching.
15094,58,0,3,5,0,10.9,46.2,192.8,110,3.6,9391,2.5,1.3,160,2,Senior,5.415,2,2.3695652173913047,3.8823529411764706,3.8,4,Reduce screen time and take breaks.
15095,19,1,0,5,0,7.4,43.5,90.2,173,4.7,8929,2.0,4.9,956,4,Young Adult,5.29,2,1.2982456140350878,5.178571428571428,6.9,2,Healthy mobile usage pattern.
15096,45,1,5,3,1,5.8,36.2,169.9,82,5.9,1431,3.2,1.4,1556,4,Middle Age,4.335,2,0.8405797101449275,5.3235294117647065,4.6,2,Use social media timer apps.
15097,16,0,4,3,0,1.7,42.6,20.7,58,2.8,5089,4.4,2.2,359,2,Teen,2.505,1,0.4473684210526316,15.777777777777777,6.6000000000000005,3,Healthy mobile usage pattern.
15098,25,2,8,9,1,2.8,47.2,151.8,154,2.3,4037,4.0,2.2,1706,0,Young Adult,2.7049999999999996,1,0.8484848484848485,12.421052631578949,6.2,3,Healthy mobile usage pattern.
15099,15,0,6,8,1,9.1,13.8,153.1,113,3.0,7977,4.1,3.8,627,0,Teen,5.5,2,2.275,1.3663366336633664,7.8999999999999995,4,Reduce screen time and take breaks.
15100,58,0,9,5,1,8.6,1.6,140.6,148,2.0,7013,5.5,3.1,555,2,Senior,5.11,2,2.8666666666666667,0.16666666666666669,8.6,0,Reduce screen time and take breaks.
15101,37,1,9,4,0,8.9,37.8,148.9,186,3.9,3083,6.0,2.0,1985,2,Middle Age,5.49,2,1.816326530612245,3.818181818181818,8.0,0,Reduce screen time and take breaks.
15102,30,1,7,9,0,9.0,32.8,210.7,168,5.3,6315,0.8,3.8,914,0,Adult,5.545,2,1.4285714285714286,3.28,4.6,4,Reduce screen time and take breaks.
15103,29,2,6,8,0,7.8,45.2,100.2,83,2.9,2671,1.6,3.8,635,0,Adult,4.645,2,2.0,5.136363636363637,5.4,2,Healthy mobile usage pattern.
15104,50,1,4,5,0,4.2,21.0,109.1,146,2.8,1563,0.6,4.3,624,0,Middle Age,3.335,1,1.105263157894737,4.038461538461538,4.8999999999999995,3,Healthy mobile usage pattern.
15105,46,0,2,0,0,10.1,21.0,77.0,35,5.2,8786,1.8,1.8,1440,2,Middle Age,5.555,2,1.629032258064516,1.8918918918918919,3.6,4,Reduce screen time and take breaks.
15106,27,0,8,8,1,1.4,32.9,249.8,40,1.4,6329,4.5,1.7,1192,4,Adult,1.94,1,0.5833333333333334,13.708333333333334,6.2,3,Healthy mobile usage pattern.
15107,35,2,9,7,1,8.8,20.0,165.1,40,2.1,3345,7.8,3.6,556,0,Adult,5.675,2,2.838709677419355,2.0408163265306123,11.4,0,Reduce screen time and take breaks.
15108,50,0,4,1,1,8.9,47.1,299.5,173,0.7,9119,2.3,4.6,957,2,Middle Age,4.784999999999999,2,5.235294117647059,4.757575757575758,6.8999999999999995,4,Reduce screen time and take breaks.
15109,40,2,5,3,1,8.1,31.4,182.6,171,2.2,6876,2.0,3.3,1192,0,Middle Age,4.509999999999999,2,2.5312499999999996,3.4505494505494507,5.3,2,Reduce screen time and take breaks.
15110,44,2,5,8,0,9.2,39.9,88.2,185,1.3,9931,2.5,0.6,1598,4,Middle Age,4.07,2,4.0,3.9117647058823533,3.1,4,Reduce screen time and take breaks.
15111,58,2,4,7,1,2.5,19.1,213.6,57,2.6,1724,5.0,2.7,405,1,Senior,2.95,1,0.6944444444444444,5.457142857142857,7.7,1,Healthy mobile usage pattern.
15112,32,0,4,1,1,7.4,32.3,36.5,14,4.4,7024,6.7,1.4,976,3,Adult,5.045,2,1.3703703703703702,3.845238095238095,8.1,0,Reduce binge watching.
15113,54,2,1,2,1,9.8,9.7,172.5,107,4.3,8684,3.9,0.6,1633,4,Senior,5.24,2,1.8490566037735852,0.898148148148148,4.5,4,Reduce screen time and take breaks.
15114,45,0,0,4,0,5.7,40.3,77.0,40,5.5,1486,0.7,3.9,668,1,Middle Age,4.45,2,0.8769230769230769,6.014925373134328,4.6,2,Use social media timer apps.
15115,16,1,2,1,1,5.4,29.3,15.6,151,1.2,5203,4.8,2.6,1473,3,Teen,3.5599999999999996,1,2.4545454545454546,4.578125,7.4,2,Healthy mobile usage pattern.
15116,23,0,4,7,0,6.9,27.4,38.8,159,5.5,2757,6.7,2.4,815,0,Young Adult,5.3950000000000005,2,1.0615384615384615,3.4683544303797467,9.1,0,Use social media timer apps.
15117,16,2,3,5,1,5.5,16.5,53.8,178,2.7,4771,1.1,3.3,1665,2,Teen,3.59,1,1.4864864864864864,2.5384615384615383,4.4,2,Healthy mobile usage pattern.
15118,34,1,1,9,1,2.3,20.5,241.3,119,4.8,7662,4.4,3.2,1694,1,Adult,3.465,1,0.396551724137931,6.212121212121213,7.6000000000000005,3,Healthy mobile usage pattern.
15119,56,1,0,0,1,6.6,20.2,95.0,106,0.7,7421,5.0,0.6,377,3,Senior,3.3849999999999993,1,3.8823529411764706,2.6578947368421053,5.6,2,Healthy mobile usage pattern.
15120,35,2,2,2,0,7.0,25.4,285.4,62,1.1,8208,4.8,2.1,1871,2,Adult,3.9699999999999998,1,3.333333333333333,3.175,6.9,2,Healthy mobile usage pattern.
15121,40,0,5,7,0,4.4,25.2,47.2,124,4.0,203,1.8,3.7,1930,2,Middle Age,3.735,1,0.8800000000000001,4.666666666666666,5.5,3,Healthy mobile usage pattern.
15122,18,1,3,5,1,7.2,34.6,244.1,115,3.0,3052,4.0,2.9,831,0,Teen,4.595,2,1.8,4.219512195121951,6.9,2,Healthy mobile usage pattern.
15123,22,1,2,7,0,2.9,39.2,286.7,105,5.9,5708,0.6,2.5,1401,1,Young Adult,3.205,1,0.42028985507246375,10.051282051282053,3.1,3,Use social media timer apps.
15124,48,0,0,5,0,8.8,24.4,194.8,59,3.4,3901,4.7,4.7,113,0,Middle Age,5.81,2,2.0,2.4897959183673466,9.4,0,Reduce screen time and take breaks.
15125,30,2,7,7,1,8.7,7.9,202.2,191,0.8,1521,1.4,3.8,1616,0,Adult,4.404999999999999,2,4.833333333333333,0.8144329896907218,5.199999999999999,4,Reduce screen time and take breaks.
15126,28,1,2,8,0,4.0,49.6,272.1,38,1.7,7769,1.0,1.0,1804,2,Adult,2.2249999999999996,1,1.4814814814814814,9.92,2.0,3,Healthy mobile usage pattern.
15127,49,1,9,9,0,11.1,49.5,132.8,67,5.0,5347,5.5,0.3,1564,0,Middle Age,6.035,2,1.8499999999999999,4.090909090909091,5.8,0,Reduce screen time and take breaks.
15128,47,2,9,4,0,1.6,29.8,292.3,81,5.0,1663,2.7,1.2,1033,2,Middle Age,2.5149999999999997,1,0.26666666666666666,11.461538461538462,3.9000000000000004,3,Healthy mobile usage pattern.
15129,50,2,9,7,0,2.7,27.6,110.2,161,1.2,2099,4.6,0.1,1059,0,Middle Age,1.96,1,1.2272727272727273,7.45945945945946,4.699999999999999,1,Healthy mobile usage pattern.
15130,32,0,3,9,1,3.7,21.1,64.9,125,1.2,9766,7.8,2.1,1875,2,Adult,3.2899999999999996,1,1.6818181818181817,4.48936170212766,9.9,1,Reduce binge watching.
15131,24,1,9,6,1,2.8,16.5,249.2,24,0.6,6782,7.9,2.4,506,2,Young Adult,2.915,1,1.7499999999999998,4.342105263157895,10.3,1,Reduce binge watching.
15132,24,1,8,7,1,10.2,17.5,153.9,81,5.3,4175,2.6,2.9,722,2,Young Adult,6.009999999999999,2,1.619047619047619,1.5625,5.5,4,Reduce screen time and take breaks.
15133,51,0,5,7,1,9.1,14.0,229.9,13,4.5,6607,2.8,1.5,283,0,Senior,5.1049999999999995,2,1.6545454545454545,1.3861386138613863,4.3,4,Reduce screen time and take breaks.
15134,28,0,0,3,1,3.3,5.8,228.6,27,3.4,5932,4.9,4.7,1844,2,Adult,3.915,1,0.7499999999999999,1.3488372093023255,9.600000000000001,1,Healthy mobile usage pattern.
15135,52,2,7,5,1,1.7,33.5,134.2,59,3.3,6185,4.2,2.3,1397,1,Senior,2.625,1,0.3953488372093023,12.407407407407407,6.5,3,Healthy mobile usage pattern.
15136,32,2,2,4,0,9.2,23.2,278.3,131,5.7,5740,1.2,4.7,1965,0,Adult,5.999999999999999,2,1.373134328358209,2.2745098039215685,5.9,4,Reduce screen time and take breaks.
15137,44,0,5,7,0,4.4,27.5,82.2,72,3.2,4807,6.6,1.8,678,1,Middle Age,3.78,1,1.0476190476190477,5.092592592592593,8.4,1,Reduce binge watching.
15138,22,1,9,4,0,4.8,10.9,286.5,113,2.6,3836,1.6,0.1,831,3,Young Adult,2.5949999999999998,1,1.3333333333333333,1.8793103448275863,1.7000000000000002,2,Healthy mobile usage pattern.
15139,36,0,8,9,1,3.8,26.6,41.6,171,2.7,3694,7.4,4.8,1398,2,Middle Age,4.315,2,1.027027027027027,5.541666666666667,12.2,1,Reduce binge watching.
15140,18,0,4,9,1,11.4,20.7,36.3,50,4.6,5309,6.7,4.2,1043,1,Teen,7.194999999999999,0,2.035714285714286,1.6693548387096773,10.9,0,Reduce screen time and take breaks.
15141,38,0,4,4,1,7.8,44.1,83.1,196,5.1,4787,2.0,1.1,435,4,Middle Age,4.579999999999999,2,1.278688524590164,5.011363636363636,3.1,2,Use social media timer apps.
15142,16,0,7,0,0,3.5,42.4,237.7,188,0.6,7756,5.9,4.4,860,1,Teen,3.3600000000000003,1,2.1875,9.422222222222222,10.3,1,Reduce binge watching.
15143,19,2,2,3,0,7.6,8.0,289.2,151,3.6,6306,1.8,1.8,1496,0,Young Adult,4.279999999999999,2,1.6521739130434783,0.9302325581395349,3.6,2,Healthy mobile usage pattern.
15144,51,1,8,3,1,11.5,21.3,250.1,19,3.4,3754,6.5,4.0,976,3,Senior,6.849999999999999,2,2.6136363636363633,1.704,10.5,0,Reduce screen time and take breaks.
15145,15,1,8,7,1,2.8,12.9,152.1,63,4.8,5119,3.0,0.7,1987,0,Teen,2.8049999999999997,1,0.48275862068965514,3.3947368421052633,3.7,3,Healthy mobile usage pattern.
15146,46,1,4,8,1,1.9,11.0,15.2,95,6.0,4136,6.4,0.3,1426,4,Middle Age,3.1999999999999997,1,0.2714285714285714,3.793103448275862,6.7,1,Use social media timer apps.
15147,48,0,4,6,0,7.3,45.7,54.5,145,0.7,9936,4.7,3.0,1655,3,Middle Age,4.185,2,4.294117647058823,5.506024096385542,7.7,2,Healthy mobile usage pattern.
15148,55,0,7,9,1,6.6,18.3,200.3,130,1.2,8941,2.9,4.8,572,2,Senior,4.244999999999999,2,2.9999999999999996,2.4078947368421053,7.699999999999999,2,Healthy mobile usage pattern.
15149,22,1,3,2,1,3.2,39.8,11.1,159,3.8,226,0.8,5.0,993,3,Young Adult,3.4400000000000004,1,0.6666666666666667,9.476190476190474,5.8,3,Healthy mobile usage pattern.
15150,45,1,5,3,0,11.6,38.6,186.7,39,4.5,6300,4.0,4.2,1530,3,Middle Age,6.834999999999999,2,2.109090909090909,3.0634920634920637,8.2,4,Reduce screen time and take breaks.
15151,22,1,1,5,0,11.9,22.4,93.0,14,3.3,1686,4.2,4.1,1568,4,Young Adult,6.645,2,2.7674418604651163,1.7364341085271315,8.3,4,Reduce screen time and take breaks.
15152,27,2,0,5,1,3.3,37.7,12.0,62,5.2,3862,2.8,4.8,217,3,Adult,4.074999999999999,2,0.532258064516129,8.767441860465118,7.6,3,Use social media timer apps.
15153,53,0,2,3,0,6.1,22.4,157.7,19,2.0,8764,1.1,4.9,419,2,Senior,4.0249999999999995,2,2.033333333333333,3.1549295774647885,6.0,2,Healthy mobile usage pattern.
15154,21,2,6,8,0,10.4,48.4,98.9,47,0.8,1506,5.9,1.8,348,2,Young Adult,5.175,2,5.777777777777778,4.245614035087719,7.7,0,Reduce screen time and take breaks.
15155,34,0,7,3,1,11.0,11.5,98.0,105,4.1,4383,6.8,1.0,614,3,Adult,6.145,2,2.1568627450980395,0.9583333333333334,7.8,0,Reduce screen time and take breaks.
15156,21,2,1,6,0,8.3,25.0,61.8,175,2.3,6075,1.5,3.3,204,4,Young Adult,4.53,2,2.5151515151515156,2.6881720430107525,4.8,2,Reduce screen time and take breaks.
15157,59,1,2,3,0,1.6,8.6,279.9,88,4.4,7471,3.7,3.2,1638,1,Senior,3.015,1,0.2962962962962963,3.3076923076923075,6.9,3,Healthy mobile usage pattern.
15158,19,2,6,4,0,3.0,8.4,215.0,20,5.7,2031,2.2,1.8,302,2,Young Adult,3.255,1,0.44776119402985076,2.1,4.0,3,Use social media timer apps.
15159,44,2,6,4,1,11.6,21.9,49.1,38,4.6,9229,6.7,0.1,239,3,Middle Age,6.239999999999999,2,2.0714285714285716,1.7380952380952381,6.8,0,Reduce screen time and take breaks.
15160,26,2,6,8,1,5.4,11.7,211.1,122,1.9,4163,2.4,0.1,1913,1,Adult,2.7499999999999996,1,1.8620689655172415,1.8281249999999998,2.5,2,Healthy mobile usage pattern.
15161,48,2,4,5,0,5.7,23.9,284.4,98,4.3,2893,8.0,1.4,1279,0,Middle Age,4.62,2,1.0754716981132075,3.5671641791044775,9.4,1,Reduce binge watching.
15162,20,1,6,4,1,5.5,1.7,241.6,104,3.3,5707,6.6,2.1,1515,3,Young Adult,4.265,2,1.2790697674418605,0.26153846153846155,8.7,1,Reduce binge watching.
15163,18,1,1,7,0,4.0,48.2,100.6,103,5.6,6244,3.8,2.0,240,4,Teen,3.8699999999999997,1,0.6060606060606061,9.64,5.8,3,Use social media timer apps.
15164,56,1,4,3,1,6.2,18.6,206.2,138,1.7,5917,3.6,0.9,760,1,Senior,3.36,1,2.2962962962962963,2.5833333333333335,4.5,2,Healthy mobile usage pattern.
15165,20,1,3,2,1,8.5,2.7,11.6,113,3.9,2703,1.9,4.6,991,0,Young Adult,5.385,2,1.7346938775510203,0.28421052631578947,6.5,4,Reduce screen time and take breaks.
15166,17,2,8,9,0,10.8,39.2,180.1,69,5.9,2258,1.8,4.6,1319,2,Teen,6.674999999999999,2,1.565217391304348,3.3220338983050848,6.3999999999999995,4,Reduce screen time and take breaks.
15167,21,1,4,4,0,10.7,16.5,73.0,129,5.7,8163,2.5,1.6,1269,3,Young Adult,5.944999999999999,2,1.5970149253731343,1.4102564102564104,4.1,4,Reduce screen time and take breaks.
15168,49,1,1,7,1,9.8,14.0,192.7,57,0.6,3774,7.4,0.4,533,1,Middle Age,4.79,2,6.125,1.2962962962962963,7.800000000000001,0,Reduce screen time and take breaks.
15169,21,1,3,3,1,6.8,31.6,18.4,20,4.8,812,7.0,0.7,1249,1,Young Adult,4.805,2,1.1724137931034482,4.051282051282052,7.7,0,Reduce binge watching.
15170,41,0,4,8,1,5.5,27.9,283.3,27,5.1,8686,3.7,1.5,524,0,Middle Age,4.13,2,0.9016393442622951,4.292307692307692,5.2,2,Use social media timer apps.
15171,42,1,4,7,0,9.1,37.2,74.2,159,5.2,5303,1.3,4.0,874,3,Middle Age,5.68,2,1.4677419354838708,3.6831683168316838,5.3,4,Reduce screen time and take breaks.
15172,20,2,3,6,1,10.9,6.7,61.3,140,0.5,9117,7.0,3.4,1887,1,Young Adult,5.84,2,7.266666666666667,0.5630252100840336,10.4,0,Reduce screen time and take breaks.
15173,23,1,2,3,0,3.6,16.8,229.3,60,1.2,2018,4.7,0.3,1779,0,Young Adult,2.34,1,1.6363636363636362,3.6521739130434785,5.0,1,Healthy mobile usage pattern.
15174,31,2,6,8,0,8.2,20.4,61.4,95,4.9,5468,4.7,1.4,835,0,Adult,5.15,2,1.3898305084745761,2.217391304347826,6.1,0,Reduce screen time and take breaks.
15175,37,0,2,5,0,11.5,20.4,89.1,182,1.8,8515,7.0,0.4,591,4,Middle Age,5.624999999999999,2,4.107142857142858,1.632,7.4,0,Reduce screen time and take breaks.
15176,27,0,2,0,0,6.1,46.7,152.1,117,1.4,6674,3.7,2.7,1584,2,Adult,3.715,1,2.5416666666666665,6.577464788732395,6.4,2,Healthy mobile usage pattern.
15177,57,1,9,2,1,7.7,12.6,248.8,128,4.7,7389,5.6,0.2,616,3,Senior,4.76,2,1.3508771929824561,1.4482758620689655,5.8,0,Reduce binge watching.
15178,53,0,2,6,0,10.7,27.3,134.6,14,4.3,8860,2.3,4.4,1953,1,Senior,6.265,2,2.0188679245283017,2.3333333333333335,6.7,4,Reduce screen time and take breaks.
15179,50,1,7,9,0,5.7,3.5,194.9,123,3.4,9801,5.4,3.2,1939,3,Middle Age,4.455,2,1.2954545454545454,0.5223880597014925,8.600000000000001,1,Reduce binge watching.
15180,23,0,5,7,1,9.7,28.5,65.0,69,2.4,3581,4.3,0.5,1295,1,Young Adult,4.764999999999999,2,2.8529411764705883,2.663551401869159,4.8,4,Reduce screen time and take breaks.
15181,57,1,4,3,0,9.1,27.0,15.8,143,5.7,2893,5.4,2.0,1806,3,Senior,5.92,2,1.3582089552238805,2.6732673267326734,7.4,0,Reduce screen time and take breaks.
15182,45,0,4,1,1,11.1,11.7,168.4,164,1.8,9547,1.4,1.9,322,4,Middle Age,5.02,2,3.9642857142857144,0.9669421487603306,3.3,4,Reduce screen time and take breaks.
15183,46,0,6,7,1,5.5,2.9,203.7,194,4.9,1971,1.2,0.9,550,1,Middle Age,3.555,1,0.9322033898305084,0.4461538461538461,2.1,2,Healthy mobile usage pattern.
15184,22,2,3,1,1,4.8,19.8,245.0,187,3.4,8454,1.2,4.7,1672,1,Young Adult,3.8850000000000002,1,1.0909090909090908,3.4137931034482762,5.9,2,Healthy mobile usage pattern.
15185,43,0,5,4,0,11.8,25.5,208.4,164,0.5,2193,6.6,4.7,1984,2,Middle Age,6.42,2,7.866666666666667,1.9921875,11.3,0,Reduce screen time and take breaks.
15186,17,0,8,2,0,3.7,44.3,210.7,91,2.2,2275,1.5,1.1,729,0,Teen,2.345,1,1.15625,9.425531914893616,2.6,3,Healthy mobile usage pattern.
15187,55,1,5,9,0,11.1,47.0,168.5,15,3.8,5197,5.9,1.5,603,0,Senior,6.095,2,2.3125,3.884297520661157,7.4,0,Reduce screen time and take breaks.
15188,32,1,8,7,1,8.5,28.8,292.4,24,2.7,1799,1.6,2.3,1560,2,Adult,4.465,2,2.2972972972972974,3.031578947368421,3.9,4,Reduce screen time and take breaks.
15189,15,0,5,0,0,6.8,41.2,232.7,90,3.2,6535,4.6,2.8,247,2,Teen,4.57,2,1.6190476190476188,5.282051282051283,7.3999999999999995,2,Healthy mobile usage pattern.
15190,56,0,6,9,0,7.2,31.5,148.4,17,1.6,4871,5.6,4.2,1669,4,Senior,4.8100000000000005,2,2.769230769230769,3.8414634146341466,9.8,0,Reduce binge watching.
15191,21,2,9,2,1,3.2,32.0,47.9,194,4.0,7205,1.3,3.9,1886,3,Young Adult,3.2899999999999996,1,0.64,7.619047619047619,5.2,3,Healthy mobile usage pattern.
15192,16,2,1,5,1,5.6,6.1,50.5,109,5.5,7294,7.2,4.1,314,0,Teen,5.4399999999999995,2,0.8615384615384615,0.9242424242424242,11.3,1,Use social media timer apps.
15193,18,1,2,5,0,6.5,42.7,274.8,108,2.8,5634,4.7,3.2,1217,3,Teen,4.48,2,1.7105263157894737,5.693333333333333,7.9,2,Healthy mobile usage pattern.
15194,30,0,3,6,1,1.8,45.3,62.2,154,3.9,8732,6.6,0.8,1820,2,Adult,2.795,1,0.36734693877551017,16.178571428571427,7.3999999999999995,1,Reduce binge watching.
15195,28,1,9,9,0,3.4,11.3,18.7,62,2.0,4170,3.4,1.3,870,0,Adult,2.5249999999999995,1,1.1333333333333333,2.5681818181818183,4.7,3,Healthy mobile usage pattern.
15196,58,1,5,1,1,5.3,43.9,261.6,98,4.6,3171,7.3,0.5,1735,2,Senior,4.225,2,0.9464285714285715,6.968253968253968,7.8,1,Reduce binge watching.
15197,56,2,3,4,1,9.9,13.6,78.9,19,3.7,1451,3.6,3.5,795,2,Senior,5.805,2,2.106382978723404,1.2477064220183485,7.1,4,Reduce screen time and take breaks.
15198,41,1,4,2,1,2.4,29.9,204.3,157,5.4,9106,3.7,2.5,1796,2,Middle Age,3.37,1,0.37499999999999994,8.794117647058822,6.2,3,Use social media timer apps.
15199,23,1,3,3,0,6.8,31.6,185.3,93,3.9,4814,4.6,0.7,1632,4,Young Adult,4.22,2,1.387755102040816,4.051282051282052,5.3,2,Healthy mobile usage pattern.
15200,15,2,1,9,1,7.2,49.6,104.6,199,0.9,6981,6.5,3.8,1176,4,Teen,4.67,2,3.7894736842105265,6.048780487804879,10.3,0,Reduce binge watching.
15201,59,0,6,1,1,6.1,32.4,31.2,144,0.9,7961,2.4,2.5,921,0,Senior,3.3449999999999998,1,3.2105263157894735,4.563380281690141,4.9,2,Healthy mobile usage pattern.
15202,41,2,7,1,0,3.0,1.1,77.0,192,3.6,760,2.3,4.5,1228,3,Middle Age,3.42,1,0.6521739130434783,0.275,6.8,3,Healthy mobile usage pattern.
15203,18,2,2,4,1,2.9,5.6,215.6,167,5.9,6106,0.5,1.2,1690,4,Teen,2.865,1,0.42028985507246375,1.435897435897436,1.7,3,Use social media timer apps.
15204,31,0,7,2,1,3.9,6.3,82.7,84,4.4,2990,4.1,4.5,1998,0,Adult,4.205,2,0.7222222222222222,1.2857142857142856,8.6,3,Healthy mobile usage pattern.
15205,44,1,1,6,0,7.1,27.6,5.3,183,3.4,3770,4.1,2.4,415,4,Middle Age,4.55,2,1.6136363636363635,3.407407407407408,6.5,2,Healthy mobile usage pattern.
15206,26,2,5,1,1,10.3,40.6,141.5,68,3.0,4785,5.1,2.9,1068,1,Adult,5.845,2,2.575,3.5929203539823007,8.0,0,Reduce screen time and take breaks.
15207,33,1,6,9,1,6.3,45.2,7.7,55,5.6,4271,6.5,2.3,1157,2,Adult,5.154999999999999,2,0.9545454545454546,6.191780821917809,8.8,1,Use social media timer apps.
15208,21,2,4,8,0,6.0,25.7,70.0,121,4.3,1538,4.0,0.4,767,1,Young Adult,3.8749999999999996,1,1.1320754716981132,3.6714285714285713,4.4,2,Healthy mobile usage pattern.
15209,42,1,4,7,0,8.3,47.9,33.4,120,1.6,2618,4.2,4.6,414,2,Middle Age,5.085,2,3.1923076923076925,5.150537634408602,8.8,2,Reduce screen time and take breaks.
15210,30,1,5,2,1,11.4,25.4,216.6,174,1.0,9353,7.6,1.6,718,1,Adult,5.779999999999999,2,5.7,2.0483870967741935,9.2,0,Reduce screen time and take breaks.
15211,39,0,8,4,0,1.3,37.4,266.6,67,6.0,2536,4.9,3.0,1296,4,Middle Age,3.44,1,0.18571428571428572,16.26086956521739,7.9,3,Use social media timer apps.
15212,59,1,4,8,1,10.4,34.4,181.8,133,4.9,5940,2.4,0.2,866,2,Senior,5.2749999999999995,2,1.7627118644067796,3.0175438596491224,2.6,4,Reduce screen time and take breaks.
15213,60,0,3,3,1,7.9,23.2,295.8,198,3.8,4283,2.3,1.7,1907,0,Senior,4.484999999999999,2,1.6458333333333335,2.6067415730337076,4.0,2,Healthy mobile usage pattern.
15214,21,1,3,9,1,10.9,44.6,75.5,46,2.9,2244,6.6,2.0,1407,4,Young Adult,6.029999999999999,2,2.794871794871795,3.7478991596638656,8.6,0,Reduce screen time and take breaks.
15215,30,0,3,9,1,10.2,41.0,120.9,41,3.4,4836,5.4,3.8,1038,0,Adult,6.18,2,2.318181818181818,3.660714285714286,9.2,0,Reduce screen time and take breaks.
15216,54,0,5,4,1,3.8,41.4,66.9,174,5.4,2455,6.0,1.9,1410,2,Senior,4.055,2,0.5937499999999999,8.625,7.9,1,Use social media timer apps.
15217,20,2,4,8,1,3.9,29.7,278.3,27,4.6,3035,3.7,4.2,1642,0,Young Adult,4.12,2,0.6964285714285715,6.061224489795918,7.9,3,Healthy mobile usage pattern.
15218,22,1,1,2,1,1.8,8.3,256.5,151,4.5,5953,5.6,2.7,1394,4,Young Adult,3.27,1,0.32727272727272727,2.964285714285715,8.3,1,Reduce binge watching.
15219,21,0,6,1,0,1.6,48.2,212.3,118,5.8,4910,4.6,0.4,1916,4,Young Adult,2.8,1,0.23529411764705885,18.53846153846154,5.0,3,Use social media timer apps.
15220,30,1,5,3,0,4.3,48.6,68.4,102,3.1,5451,6.7,0.4,329,2,Adult,3.385,1,1.048780487804878,9.169811320754718,7.1000000000000005,1,Reduce binge watching.
15221,16,0,9,3,1,6.8,32.8,212.6,14,3.3,3257,1.0,0.8,1527,1,Teen,3.555,1,1.5813953488372092,4.205128205128205,1.8,2,Healthy mobile usage pattern.
15222,25,1,1,1,1,6.4,9.6,72.0,140,3.8,5714,1.9,4.5,413,4,Young Adult,4.6,2,1.3333333333333335,1.2972972972972971,6.4,2,Healthy mobile usage pattern.
15223,40,0,3,6,1,9.3,26.2,33.1,108,4.2,9445,1.2,0.8,1486,2,Middle Age,4.685,2,1.7884615384615385,2.5436893203883493,2.0,4,Reduce screen time and take breaks.
15224,45,0,4,7,1,4.9,37.5,231.8,145,4.9,262,3.8,4.0,432,3,Middle Age,4.51,2,0.8305084745762712,6.3559322033898304,7.8,2,Healthy mobile usage pattern.
15225,26,1,6,9,1,6.5,31.1,64.9,165,5.2,2972,1.0,3.7,1883,2,Adult,4.65,2,1.0483870967741935,4.1466666666666665,4.7,2,Use social media timer apps.
15226,21,2,3,3,1,8.8,41.8,82.4,45,1.6,9763,6.4,4.7,1828,4,Young Adult,5.615,2,3.3846153846153846,4.265306122448979,11.100000000000001,0,Reduce screen time and take breaks.
15227,39,0,9,2,0,1.7,6.7,5.4,133,3.3,624,4.8,3.9,151,3,Middle Age,3.1149999999999993,1,0.3953488372093023,2.4814814814814814,8.7,3,Healthy mobile usage pattern.
15228,50,0,4,1,1,3.6,6.6,6.0,48,4.2,9443,5.3,4.0,1807,4,Middle Age,4.1049999999999995,2,0.6923076923076923,1.434782608695652,9.3,1,Reduce binge watching.
15229,16,1,0,7,1,10.5,4.8,165.0,197,3.6,9445,2.9,1.4,1685,3,Teen,5.359999999999999,2,2.2826086956521743,0.41739130434782606,4.3,4,Reduce screen time and take breaks.
